,REF,Company (Manufacturer),Company Location,Review Date,Country of Bean Origin,Specific Bean Origin or Bar Name,Cocoa Percent,Ingredients,Most Memorable Characteristics,Rating,matches,company,COMPANY NAME,CITY,STATE,OWNER/MAKER
976,502,Snake & Butterfly,U.S.A.,2010,Ecuador,Ecuador,0.68,"3- B,S,C","fudgey then spicy, vanilla",3.25,"('Snake & Butterfly', 100)",Snake & Butterfly,Snake & Butterfly,Campbell,California,"Celeste Walker, James Hull"
977,693,Snake & Butterfly,U.S.A.,2011,Ghana,Ghana,0.67,"3- B,S,C","perfume, strong chemical",1.5,"('Snake & Butterfly', 100)",Snake & Butterfly,Snake & Butterfly,Campbell,California,"Celeste Walker, James Hull"
978,1518,Sol Cacao,U.S.A.,2015,Madagascar,Madagascar,0.72,"2- B,S","tangy, sour, intense",3.0,"('Sol Cacao', 100)",Sol Cacao,Sol Cacao,New York,New York,"Maloney Bros. (Dominic, Nicholas, Daniel)"
979,1812,Sol Cacao,U.S.A.,2016,Ecuador,"Ecuador, Batch 1",0.7,"2- B,S","intense, simple, floral, earthy",3.5,"('Sol Cacao', 100)",Sol Cacao,Sol Cacao,New York,New York,"Maloney Bros. (Dominic, Nicholas, Daniel)"
980,1157,Solstice,U.S.A.,2013,Madagascar,Sambirano,0.7,"2- B,S","dry, molasses, sour",3.0,"('Solstice', 100)",Solstice,Solstice,Salt Lake City,Utah,"Scott Querry, DeAnn Wallin"
981,1157,Solstice,U.S.A.,2013,Venezuela,Amazonas,0.7,"2- B,S","dairy, cheese, molasses",3.0,"('Solstice', 100)",Solstice,Solstice,Salt Lake City,Utah,"Scott Querry, DeAnn Wallin"
982,1161,Solstice,U.S.A.,2013,Bolivia,Bolivia,0.7,"2- B,S","intense, leathery, cocoa",3.25,"('Solstice', 100)",Solstice,Solstice,Salt Lake City,Utah,"Scott Querry, DeAnn Wallin"
983,1161,Solstice,U.S.A.,2013,Peru,San Martin,0.7,"3- B,S,C","molasses, grape, sour",3.25,"('Solstice', 100)",Solstice,Solstice,Salt Lake City,Utah,"Scott Querry, DeAnn Wallin"
984,1161,Solstice,U.S.A.,2013,Blend,Wasatch,0.7,"3- B,S,C","creamy, nutty, cocoa",3.5,"('Solstice', 100)",Solstice,Solstice,Salt Lake City,Utah,"Scott Querry, DeAnn Wallin"
985,1335,Solstice,U.S.A.,2014,Uganda,Bundibugyo,0.7,"3- B,S,C","molasses, licorice, muted",3.0,"('Solstice', 100)",Solstice,Solstice,Salt Lake City,Utah,"Scott Querry, DeAnn Wallin"
986,1992,Solstice,U.S.A.,2017,Tanzania,Kilombero,0.7,"3- B,S,C","sticky, strong molasses",3.25,"('Solstice', 100)",Solstice,Solstice,Salt Lake City,Utah,"Scott Querry, DeAnn Wallin"
987,2068,Solstice,U.S.A.,2018,India,Anamalai,0.7,"3- B,S,C","molasses undertone, tangy",3.25,"('Solstice', 100)",Solstice,Solstice,Salt Lake City,Utah,"Scott Querry, DeAnn Wallin"
988,2660,Solstice,U.S.A.,2021,Vietnam,"Dak Nong, Lot 103120",0.7,"3- B,S,C","molasses, raisins, astringent",3.5,"('Solstice', 100)",Solstice,Solstice,Salt Lake City,Utah,"Scott Querry, DeAnn Wallin"
989,1367,Somerville,U.S.A.,2014,Nicaragua,Nicaragua,0.7,"2- B,S","earthy, dried fruit, complex",3.25,"('Somerville', 100)",Somerville,Somerville,Somerville,Massachusetts,Eric Parkes
990,1395,Somerville,U.S.A.,2014,U.S.A.,"Hawai'i Island, Big Island",0.7,"2- B,S","intense, tannic, choco, earthy",3.5,"('Somerville', 100)",Somerville,Somerville,Somerville,Massachusetts,Eric Parkes
991,793,Spagnvola,U.S.A.,2012,Dominican Republic,AgroCriso Plantation,0.7,"4- B,S,C,V","oily, floral, dairy",3.0,"('Spagnvola', 100)",Spagnvola,Spagnvola,Gaithersburg,Maryland,Eric and Crisoire Reid
992,793,Spagnvola,U.S.A.,2012,Dominican Republic,AgroCriso Plantation,0.8,"4- B,S,C,V","fatty, muted strawberry",3.0,"('Spagnvola', 100)",Spagnvola,Spagnvola,Gaithersburg,Maryland,Eric and Crisoire Reid
993,793,Spagnvola,U.S.A.,2012,Dominican Republic,AgroCriso Plantation,0.75,"4- B,S,C,V","oily, floral",3.25,"('Spagnvola', 100)",Spagnvola,Spagnvola,Gaithersburg,Maryland,Eric and Crisoire Reid
994,1932,Spencer,U.S.A.,2017,Peru,Peru,0.7,"3- B,S,C","floral, earthy, burnt rubber",2.75,"('Spencer', 100)",Spencer,Spencer,Portland,Oregon,Robert O'Bymes
995,1932,Spencer,U.S.A.,2017,Ecuador,Ecuador,0.7,"3- B,S,C","floral, astringent",3.5,"('Spencer', 100)",Spencer,Spencer,Portland,Oregon,Robert O'Bymes
996,1932,Spencer,U.S.A.,2017,Dominican Republic,Dominican Republic,0.7,"3- B,S,C","sandy, robust, grapes, malt",3.75,"('Spencer', 100)",Spencer,Spencer,Portland,Oregon,Robert O'Bymes
997,2684,Spinnaker,U.S.A.,2021,Belize,"Maya Mountain, Toledo District, batch 12-1",0.7,"2- B,S","strong roast, tart raspberry",3.25,"('Spinnaker', 100)",Spinnaker,Spinnaker,Seattle,Washington,Kelly Van Arsdale
998,2684,Spinnaker,U.S.A.,2021,Madagascar,"Bejofo, Akesson, batch 10-1",0.7,"2- B,S","plum, roasty undertone, sour",3.5,"('Spinnaker', 100)",Spinnaker,Spinnaker,Seattle,Washington,Kelly Van Arsdale
999,2684,Spinnaker,U.S.A.,2021,Uganda,"Bundibugyo, Semuliki Forest, batch 9-1",0.7,"2- B,S","dairy, cocoa, well balanced",3.5,"('Spinnaker', 100)",Spinnaker,Spinnaker,Seattle,Washington,Kelly Van Arsdale
1000,1113,SRSLY,U.S.A.,2013,Dominican Republic,Dominican Republic,0.7,"3- B,S,L","unrefined, sweet, mild coffee",3.0,"('SRSLY', 100)",SRSLY,SRSLY,Austin,Texas,Bob Williamson
1001,1121,SRSLY,U.S.A.,2013,Dominican Republic,Dominican Republic,0.84,"3- B,S,L","gritty,intense coffee, metallic",2.25,"('SRSLY', 100)",SRSLY,SRSLY,Austin,Texas,Bob Williamson
1002,1634,Starchild,U.S.A.,2015,Ecuador,"Bolivar, Arriba",0.7,"4- B,S*,C,V","coconut, mild vanilla",3.0,"('Starchild', 100)",Starchild,Starchild,Willits,California,Ash and Brittany Maki
1003,1692,Starchild,U.S.A.,2015,Dominican Republic,Hispaniola,0.7,"4- B,S*,C,V","coconut, cocoa, few grits",3.0,"('Starchild', 100)",Starchild,Starchild,Willits,California,Ash and Brittany Maki
1004,1692,Starchild,U.S.A.,2015,Guatemala,Cacao Verapaz,0.7,"4- B,S*,C,V","dried fruit, coconut, few grits",3.0,"('Starchild', 100)",Starchild,Starchild,Willits,California,Ash and Brittany Maki
1005,1692,Starchild,U.S.A.,2015,Nicaragua,Rio Tuma,0.7,"4- B,S*,C,V","brownie, few grits, sandy",3.0,"('Starchild', 100)",Starchild,Starchild,Willits,California,Ash and Brittany Maki
1006,1696,Starchild,U.S.A.,2015,Madagascar,Sambirano Valley,0.7,"4- B,S*,C,V","red fruit, coconut",3.0,"('Starchild', 100)",Starchild,Starchild,Willits,California,Ash and Brittany Maki
1007,1291,Stone Grindz,U.S.A.,2014,Ecuador,"Ecuador, Midnight Dark, batch 600414",0.84,"3- B,S,C","floral, hints of fruit",3.5,"('Stone Grindz', 100)",Stone Grindz,Stone Grindz,Scottsdale,Arizona,Kasey McCaslin
1008,1291,Stone Grindz,U.S.A.,2014,Ecuador,"Ecuador, Twilght Dark, batch 500414",0.7,"3- B,S,C","oily surface, floral, earthy",3.5,"('Stone Grindz', 100)",Stone Grindz,Stone Grindz,Scottsdale,Arizona,Kasey McCaslin
1009,2012,Stone Grindz,U.S.A.,2017,Bolivia,"Wild Bolivia, batch 260",0.7,"3- B,S,C","fatty, rubber, off notes",2.5,"('Stone Grindz', 100)",Stone Grindz,Stone Grindz,Scottsdale,Arizona,Kasey McCaslin
1010,939,StRita Supreme,U.S.A.,2012,Philippines,"Samar, East Visayas region",0.65,"4- B,S,C,V","vanilla, sweet",2.5,"('StRita Supreme', 100)",StRita Supreme,StRita Supreme,Marysville,Washington,John Henry
1011,943,StRita Supreme,U.S.A.,2012,Philippines,"Samar, East Visayas region",0.7,"4- B,S,C,V","dry, sweet, vanilla(n)",2.5,"('StRita Supreme', 100)",StRita Supreme,StRita Supreme,Marysville,Washington,John Henry
1012,943,StRita Supreme,U.S.A.,2012,Philippines,"Samar, East Visayas region",0.75,"4- B,S,C,V","bland, earthy",2.75,"('StRita Supreme', 100)",StRita Supreme,StRita Supreme,Marysville,Washington,John Henry
1013,1157,Sublime Origins,U.S.A.,2013,Madagascar,Sambirano,0.67,"2- B,S","molasses, sour, astringent",2.75,"('Sublime', 90)",Sublime,Sublime,Allen,Texas,Troy Easton
1014,1157,Sublime Origins,U.S.A.,2013,Belize,Moho Valley,0.78,"2- B,S","intense, rich, dark berry",3.25,"('Sublime', 90)",Sublime,Sublime,Allen,Texas,Troy Easton
1015,2634,sweet beans,U.S.A.,2021,Honduras,Honduras,0.72,"3- B,S,C","overly roasty, spicy",3.0,"('Sweet Bean (sweetbeancandies)', 86)",Sweet Bean (sweetbeancandies),Sweet Bean (sweetbeancandies),Cleveland,Ohio,Bob and Krisitn Barnes
1016,2634,sweet beans,U.S.A.,2021,Peru,Peru,0.72,"3- B,S,C","earthy, roasty, hammy",3.0,"('Sweet Bean (sweetbeancandies)', 86)",Sweet Bean (sweetbeancandies),Sweet Bean (sweetbeancandies),Cleveland,Ohio,Bob and Krisitn Barnes
1017,2634,sweet beans,U.S.A.,2021,Uganda,Uganda,0.77,"3- B,S,C","melon, mocha",3.5,"('Sweet Bean (sweetbeancandies)', 86)",Sweet Bean (sweetbeancandies),Sweet Bean (sweetbeancandies),Cleveland,Ohio,Bob and Krisitn Barnes
1018,2634,sweet beans,U.S.A.,2021,Trinidad,Trinidad,0.8,"3- B,S,C","herbal, tea, dried fruit",3.75,"('Sweet Bean (sweetbeancandies)', 86)",Sweet Bean (sweetbeancandies),Sweet Bean (sweetbeancandies),Cleveland,Ohio,Bob and Krisitn Barnes
1019,1101,Tabal,U.S.A.,2013,Costa Rica,"Costa Rica, batch 83",0.7,"4- B,S,C,V","licorice, dried fruit, burnt fuel",2.75,"('Tabal', 100)",Tabal,Tabal,Milwaukee,Wisconsin,Dan Bieser
1020,1101,Tabal,U.S.A.,2013,Dominican Republic,Dominican Republic,0.7,"4- B,S,C,V","oily, cardboard, sour",2.75,"('Tabal', 100)",Tabal,Tabal,Milwaukee,Wisconsin,Dan Bieser
1021,1105,Tabal,U.S.A.,2013,Mexico,"Chiapas, Lacandon Jungle, batch 95",0.7,"4- B,S,C,V","vanilla, fuel, earthy",2.5,"('Tabal', 100)",Tabal,Tabal,Milwaukee,Wisconsin,Dan Bieser
1022,1105,Tabal,U.S.A.,2013,Peru,"Peru, batch 96",0.7,"4- B,S,C,V","vanilla, fatty, vegetal, mint",3.0,"('Tabal', 100)",Tabal,Tabal,Milwaukee,Wisconsin,Dan Bieser
1023,2262,Taste Artisan,U.S.A.,2019,Venezuela,"Chuao, batch 20170714C",0.75,"4- B,S,C,V","vanilla, fatty",3.0,"('Taste Artisan aka Coleman and Davis', 90)",Taste Artisan aka Coleman and Davis,Taste Artisan aka Coleman and Davis,Salt Lake City,Utah,"Morgan Coleman, Phil Davis"
1024,2326,Taste Artisan,U.S.A.,2019,Peru,Amazonas,0.75,"3- B,S,C","blackberry, dirt, high roast",3.25,"('Taste Artisan aka Coleman and Davis', 90)",Taste Artisan aka Coleman and Davis,Taste Artisan aka Coleman and Davis,Salt Lake City,Utah,"Morgan Coleman, Phil Davis"
1025,2326,Taste Artisan,U.S.A.,2019,Peru,Piura,0.75,"3- B,S,C",fig,4.0,"('Taste Artisan aka Coleman and Davis', 90)",Taste Artisan aka Coleman and Davis,Taste Artisan aka Coleman and Davis,Salt Lake City,Utah,"Morgan Coleman, Phil Davis"
1026,1646,Taste Artisan aka Coleman and Davis,U.S.A.,2015,Madagascar,Sambirano,0.75,"4- B,S,C,V","berry, spices, smoke",3.0,"('Taste Artisan aka Coleman and Davis', 100)",Taste Artisan aka Coleman and Davis,Taste Artisan aka Coleman and Davis,Salt Lake City,Utah,"Morgan Coleman, Phil Davis"
1027,2566,Taylor Made,U.S.A.,2021,Haiti,"Haiti, batch 2020SEP",0.67,"3- B,S,C","earthy, fatty, gritty",2.75,"('Taylor Made', 100)",Taylor Made,Taylor Made,Chester,Virginia,Steve and Kim Taylor
1028,180,Taza,U.S.A.,2007,Dominican Republic,"Dark, Stone Ground",0.7,"3- B,S,C","sandy, sour banana, sweet",3.0,"('Taza', 100)",Taza,Taza,Somerville,Massachusetts,Alex Whitmore
1029,451,Taza,U.S.A.,2009,Mexico,Chiapan,0.75,"3- B,S,C","rustic, sweet, earthy",2.75,"('Taza', 100)",Taza,Taza,Somerville,Massachusetts,Alex Whitmore
1030,785,Taza,U.S.A.,2011,Bolivia,Alto Beni,0.87,"3- B,S,C","grainy, blueberries, bitter",3.25,"('Taza', 100)",Taza,Taza,Somerville,Massachusetts,Alex Whitmore
1031,1271,Taza,U.S.A.,2014,Belize,Belize,0.68,"3- B,S,C","coarse, watering, sweet",3.0,"('Taza', 100)",Taza,Taza,Somerville,Massachusetts,Alex Whitmore
1032,199,TCHO,U.S.A.,2008,Ghana,Chocolatey-beta,0.7,"5- B,S,C,V,L","gritty,sweet,swiss miss,vanilla",2.5,"('TCHO', 100)",TCHO,TCHO,San Francisco,California,Timothy Childs
1033,280,TCHO,U.S.A.,2008,Peru,Fruity-beta,0.7,"5- B,S,C,V,L","tangy, off, musty, sour",2.5,"('TCHO', 100)",TCHO,TCHO,San Francisco,California,Timothy Childs
1034,280,TCHO,U.S.A.,2008,Madagascar,Citrus-beta,0.7,"5- B,S,C,V,L","dry, red berry, off note",2.75,"('TCHO', 100)",TCHO,TCHO,San Francisco,California,Timothy Childs
1035,284,TCHO,U.S.A.,2008,Peru,Nutty-beta,0.7,"5- B,S,C,V,L","dry, musty, flat",2.5,"('TCHO', 100)",TCHO,TCHO,San Francisco,California,Timothy Childs
1036,387,TCHO,U.S.A.,2009,Blend,TCHOPro 60.5,0.6,"5- B,S,C,V,L","tea, sweet, astringent",2.75,"('TCHO', 100)",TCHO,TCHO,San Francisco,California,Timothy Childs
1037,387,TCHO,U.S.A.,2009,Blend,TCHOPro 68,0.68,"5- B,S,C,V,L","nutty, candy-like",3.0,"('TCHO', 100)",TCHO,TCHO,San Francisco,California,Timothy Childs
1038,915,TCHO,U.S.A.,2012,Blend,"Peru, Ecuador",0.99,,"spicy, ginger, bitter",3.25,"('TCHO', 100)",TCHO,TCHO,San Francisco,California,Timothy Childs
1039,1716,TCHO,U.S.A.,2016,Blend,West Africa,0.62,"5- B,S,C,V,L","strong vanilla, sweet, fatty",2.0,"('TCHO', 100)",TCHO,TCHO,San Francisco,California,Timothy Childs
1040,801,Tejas,U.S.A.,2012,Madagascar,Concepcion,0.7,"4- B,S,C,V","molasses, off notes",2.75,"('Tejas', 100)",Tejas,Tejas,Spring,Texas,Scott Moore
1041,801,Tejas,U.S.A.,2012,Blend,"Bayou Blend, Ecuador, Mad., PNG",0.7,"4- B,S,C,V","molasses, caramel, spice",3.0,"('Tejas', 100)",Tejas,Tejas,Spring,Texas,Scott Moore
1042,805,Tejas,U.S.A.,2012,Papua New Guinea,Aranama,0.7,"4- B,S,C,V","molasses, caramel, fruity",3.0,"('Tejas', 100)",Tejas,Tejas,Spring,Texas,Scott Moore
1043,805,Tejas,U.S.A.,2012,Dominican Republic,Presidio,0.7,"4- B,S,C,V","molasses, caramel",3.5,"('Tejas', 100)",Tejas,Tejas,Spring,Texas,Scott Moore
1044,817,Tejas,U.S.A.,2012,Ecuador,"La Bahia, w/ cane juice",0.7,"4- B,S,C,V","gritty, rum, molasses",3.25,"('Tejas', 100)",Tejas,Tejas,Spring,Texas,Scott Moore
1045,821,Tejas,U.S.A.,2012,Peru,Capistrano,0.7,"4- B,S,C,V","perfume, chemical, soapy",2.0,"('Tejas', 100)",Tejas,Tejas,Spring,Texas,Scott Moore
1046,825,Tejas,U.S.A.,2012,Ecuador,"La Bahia, w/ cane sugar",0.7,"3- B,S,C","molasses, fruit, floral",3.25,"('Tejas', 100)",Tejas,Tejas,Spring,Texas,Scott Moore
1047,829,Tejas,U.S.A.,2012,Bolivia,San Jose,0.7,"3- B,S,C","candy,peanut butter,caramel",2.75,"('Tejas', 100)",Tejas,Tejas,Spring,Texas,Scott Moore
1048,829,Tejas,U.S.A.,2012,Madagascar,Capistrano*,0.7,"3- B,S,C","sticky, caramel",3.0,"('Tejas', 100)",Tejas,Tejas,Spring,Texas,Scott Moore
1049,833,Tejas,U.S.A.,2012,Mexico,Espada,0.7,"3- B,S,C","molasses, caramel",3.25,"('Tejas', 100)",Tejas,Tejas,Spring,Texas,Scott Moore
1050,967,Tejas,U.S.A.,2012,Brazil,Espada,0.7,"3- B,S,C","flat, cardboard, metallic",2.75,"('Tejas', 100)",Tejas,Tejas,Spring,Texas,Scott Moore
1051,971,Tejas,U.S.A.,2012,Venezuela,Concepcion*,0.8,"4- B,S,C,V","earthy, savory, hammy",3.0,"('Tejas', 100)",Tejas,Tejas,Spring,Texas,Scott Moore
1052,971,Tejas,U.S.A.,2012,Bolivia,San Jose,0.67,"3- B,S,C","green apple, sweet",3.25,"('Tejas', 100)",Tejas,Tejas,Spring,Texas,Scott Moore
1053,971,Tejas,U.S.A.,2012,Brazil,"Bahia, Floresta Azul,Good Friends Reserve#3",0.7,"3- B,S,C","honey, pepper, charcoal",3.5,"('Tejas', 100)",Tejas,Tejas,Spring,Texas,Scott Moore
1054,1323,Terroir,U.S.A.,2014,Ecuador,"Ecuador, batch 6-5-15",0.77,"2- B,S","intense, mild coffee and rum",3.25,"('Terroir', 100)",Terroir,Terroir,Fergus Falls,Minnesota,Kristin and Josh Mohagen
1055,1323,Terroir,U.S.A.,2014,Madagascar,"Madagascar, batch 6-5-15",0.67,"2- B,S","sweet, rich, tannic, fruity",3.75,"('Terroir', 100)",Terroir,Terroir,Fergus Falls,Minnesota,Kristin and Josh Mohagen
1056,1323,Terroir,U.S.A.,2014,Uganda,"Uganda, batch 6-3-15",0.73,"2- B,S","creamy, almond, butter",3.75,"('Terroir', 100)",Terroir,Terroir,Fergus Falls,Minnesota,Kristin and Josh Mohagen
1057,1478,Terroir,U.S.A.,2015,Peru,Peru,0.7,"2- B,S","spicy, black pepper, intense",2.75,"('Terroir', 100)",Terroir,Terroir,Fergus Falls,Minnesota,Kristin and Josh Mohagen
1058,1478,Terroir,U.S.A.,2015,Belize,Belize,0.7,"2- B,S","nutty, raspberry, metallic",3.75,"('Terroir', 100)",Terroir,Terroir,Fergus Falls,Minnesota,Kristin and Josh Mohagen
1059,1478,Terroir,U.S.A.,2015,Madagascar,Madagascar,0.7,"2- B,S","bright fruit, mild sour",3.75,"('Terroir', 100)",Terroir,Terroir,Fergus Falls,Minnesota,Kristin and Josh Mohagen
1060,1482,Terroir,U.S.A.,2015,Ecuador,Ecuador,0.7,"2- B,S","floral, earthy, bourbon",3.25,"('Terroir', 100)",Terroir,Terroir,Fergus Falls,Minnesota,Kristin and Josh Mohagen
1061,1554,Terroir,U.S.A.,2015,Dominican Republic,Oko Caribe,0.7,"3- B,S,C","spicy, black pepper, bold",3.5,"('Terroir', 100)",Terroir,Terroir,Fergus Falls,Minnesota,Kristin and Josh Mohagen
1062,1558,Terroir,U.S.A.,2015,Guatemala,Guatemala,0.7,"3- B,S,C","walnuts, cocoa, easy melt",3.75,"('Terroir', 100)",Terroir,Terroir,Fergus Falls,Minnesota,Kristin and Josh Mohagen
1063,2358,Terroir,U.S.A.,2019,Belize,Maya Mountain,0.77,"3- B,S,C","berries, licorice, cocoa,bitter",3.0,"('Terroir', 100)",Terroir,Terroir,Fergus Falls,Minnesota,Kristin and Josh Mohagen
1064,2370,Terroir,U.S.A.,2019,Bolivia,Alto Beni,0.77,"3- B,S,C","muted, roasted banana",3.25,"('Terroir', 100)",Terroir,Terroir,Fergus Falls,Minnesota,Kristin and Josh Mohagen
1065,2374,Terroir,U.S.A.,2019,Haiti,Haiti,0.72,"3- B,S,C","harsh, tobacco",2.75,"('Terroir', 100)",Terroir,Terroir,Fergus Falls,Minnesota,Kristin and Josh Mohagen
1066,162,Theo,U.S.A.,2007,Madagascar,Madagascar,0.65,"3- B,S,C","sandy, sweet, blueberry",3.5,"('Theo', 100)",Theo,Theo,Seattle,Washington,Joe Whinney
1067,184,Theo,U.S.A.,2007,Ivory Coast,Ivory Coast,0.75,"4- B,S,C,V","dry, gritty, hint of fruit, sour",2.5,"('Theo', 100)",Theo,Theo,Seattle,Washington,Joe Whinney
1068,184,Theo,U.S.A.,2007,Ghana,"Ghana, Kumasi",0.84,"4- B,S,C,V","dry, slightly tart, bitter",3.0,"('Theo', 100)",Theo,Theo,Seattle,Washington,Joe Whinney
1069,188,Theo,U.S.A.,2007,Venezuela,"Venezuela; Barinos, Merida, Tachron",0.91,"2- B,S","dry, very bland, mild bitter",2.0,"('Theo', 100)",Theo,Theo,Seattle,Washington,Joe Whinney
1070,188,Theo,U.S.A.,2007,Blend,"Ghana, Panama, Ecuador",0.75,"3- B,S,C","sandy, sweet, fruity",3.0,"('Theo', 100)",Theo,Theo,Seattle,Washington,Joe Whinney
1071,903,Theo,U.S.A.,2012,Congo,Congo w/ nibs,0.65,"4- B,S,C,V","sweet, vanilla, cocoa",3.25,"('Theo', 100)",Theo,Theo,Seattle,Washington,Joe Whinney
1072,2414,Thistle & Rose aka Aggie USU,U.S.A.,2019,Ecuador,"Costa Esmeraldas, 2017 h., batch 28",0.7,"2- B,S","pure, bold, floral",3.5,"('Thistle & Rose aka Aggie USU', 100)",Thistle & Rose aka Aggie USU,Thistle & Rose aka Aggie USU,Logan,Utah,"Silvana Martini, Steve Shelton"
1073,2358,Tiny House,U.S.A.,2019,Tanzania,Kokoa Kamili,0.71,"2- B,S","bland, mild honey, sour",2.75,"('Tiny House', 100)",Tiny House,Tiny House,Santa Cruz,California,"Maiana Lasevicious, Gustavo Hilsdorf"
1074,789,Tocoti,U.S.A.,2011,Venezuela,Venezuela,0.72,"3- B,S,C","peanut butter, soapy",2.75,"('Tocoti', 100)",Tocoti,Tocoti,Walworth,New York,"Dale Montondo, Ellen"
1075,789,Tocoti,U.S.A.,2011,Dominican Republic,Dominican Republic,0.74,"3- B,S,C","pronounced fruit, sour",3.0,"('Tocoti', 100)",Tocoti,Tocoti,Walworth,New York,"Dale Montondo, Ellen"
1076,927,Tocoti,U.S.A.,2012,Bolivia,"Wild Bolivian, Jungle Love",0.77,"3- B,S,C","sandy, sweet",3.0,"('Tocoti', 100)",Tocoti,Tocoti,Walworth,New York,"Dale Montondo, Ellen"
1077,1239,Treehouse,U.S.A.,2014,Dominican Republic,Conacado,0.72,"2- B,S","baked, roasty, coffee",3.0,"('Treehouse aka Indaphoria', 90)",Treehouse aka Indaphoria,Treehouse aka Indaphoria,Portland,Oregon,Aaron Koch
1078,821,Treehouse aka Indaphoria,U.S.A.,2012,Dominican Republic,La Red,0.7,"3- B,S*,C","heavy roast, black licorice",3.25,"('Treehouse aka Indaphoria', 100)",Treehouse aka Indaphoria,Treehouse aka Indaphoria,Portland,Oregon,Aaron Koch
1079,907,Treehouse aka Indaphoria,U.S.A.,2012,Dominican Republic,"Conacado, Manifesto",0.7,"3- B,S*,C","sandy, strawberry, coconut",2.75,"('Treehouse aka Indaphoria', 100)",Treehouse aka Indaphoria,Treehouse aka Indaphoria,Portland,Oregon,Aaron Koch
1080,2526,Triangle Roasters,U.S.A.,2020,Nicaragua,La Colonia,0.7,"2- B,S","high acidity, toffee, spicy",3.25,"('Triangle Roasters', 100)",Triangle Roasters,Triangle Roasters,Philadelphia,Pennsylvania,Joy Zernhelt
1081,2526,Triangle Roasters,U.S.A.,2020,Haiti,Pisa,0.7,"2- B,S","dominating roast, deep cocoa",3.25,"('Triangle Roasters', 100)",Triangle Roasters,Triangle Roasters,Philadelphia,Pennsylvania,Joy Zernhelt
1082,2530,Triangle Roasters,U.S.A.,2020,Guatemala,Guatemala,0.7,"2- B,S","bright fruit, heavy roast, smooth",3.75,"('Triangle Roasters', 100)",Triangle Roasters,Triangle Roasters,Philadelphia,Pennsylvania,Joy Zernhelt
1083,2664,Triangle Roasters,U.S.A.,2021,Philippines,Malah Na Bulong,0.7,"2- B,S","sticky, butterscotch, sl. Hammy",3.25,"('Triangle Roasters', 100)",Triangle Roasters,Triangle Roasters,Philadelphia,Pennsylvania,Joy Zernhelt
1084,753,twenty-four blackbirds,U.S.A.,2011,Dominican Republic,Dominican Republic,0.73,"2- B,S","roasty, woody, rubber off",2.75,"('twenty-four blackbirds', 100)",twenty-four blackbirds,twenty-four blackbirds,Santa Barbara,California,Mike Orlando
1085,1022,twenty-four blackbirds,U.S.A.,2013,Dominican Republic,"Dominican Republic, batch 85",0.68,"2- B,S","roasty, sligt burnt, red fruit",3.25,"('twenty-four blackbirds', 100)",twenty-four blackbirds,twenty-four blackbirds,Santa Barbara,California,Mike Orlando
1086,1026,twenty-four blackbirds,U.S.A.,2013,Bolivia,"Palos Blancos, batch 97",0.75,"2- B,S","roasty, bitter, caramel, dairy",2.5,"('twenty-four blackbirds', 100)",twenty-four blackbirds,twenty-four blackbirds,Santa Barbara,California,Mike Orlando
1087,1235,twenty-four blackbirds,U.S.A.,2014,Madagascar,"Madagascar, lot 137",0.75,"2- B,S","intense, red berry",3.5,"('twenty-four blackbirds', 100)",twenty-four blackbirds,twenty-four blackbirds,Santa Barbara,California,Mike Orlando
1088,1700,twenty-four blackbirds,U.S.A.,2015,Dominican Republic,Oko Caribe,0.75,"2- B,S","spicy, sour, off note",2.75,"('twenty-four blackbirds', 100)",twenty-four blackbirds,twenty-four blackbirds,Santa Barbara,California,Mike Orlando
1089,1700,twenty-four blackbirds,U.S.A.,2015,Ecuador,"Cedeno, lot 271",0.75,"2- B,S","intense, floral",3.5,"('twenty-four blackbirds', 100)",twenty-four blackbirds,twenty-four blackbirds,Santa Barbara,California,Mike Orlando
1090,1996,twenty-four blackbirds,U.S.A.,2017,Tanzania,Kokoa Kamili,0.75,"2- B,S","dry, floral, woody",3.25,"('twenty-four blackbirds', 100)",twenty-four blackbirds,twenty-four blackbirds,Santa Barbara,California,Mike Orlando
1091,1740,Two Ravens,U.S.A.,2016,Peru,Peru,0.6,"3- B,S,C","coarse, sweet, lemon",3.0,"('Two Ravens', 100)",Two Ravens,Two Ravens,St. Paul,Minnesota,Randall Johnson
1092,1438,Undone,U.S.A.,2014,Nicaragua,Matagalpa,0.74,"2- B,S","creamy, woody,green, rubber",2.75,"('Undone', 100)",Undone,Undone,Washington D.C.,District of Columbia,Adam and Kristen Kavalier
